event,time,distinct_id,$browser,$browser_version,$city,$current_url,$device_id,$initial_referrer,$initial_referring_domain,$insert_id,$lib_version,$mp_api_endpoint,$mp_api_timestamp_ms,$os,$region,$screen_height,$screen_width,env,guest,legalGuardianUuid,mp_country_code,mp_lib,mp_processing_time_ms,mp_sent_by_lib_version,student,user,grades,pluginCode,$user_id,campus_code,institution_code,name,school_id,$referrer,$referring_domain,$search_engine,$device,fbclid,$anon_id,$identified_id,$distinct_id_before_identity,$is_reshuffled,$failure_description,$failure_reason,audiovisual_label_id,date,data_source
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,655awt8frfeqmub7,2.55.1,api-js.mixpanel.com,1751735679048,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679282,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,223466002509,223466002509,,7be8bdaf-267b-4835-a297-edbbb4592e8e,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,jkls2ep3zb4h91rb,2.55.1,api-js.mixpanel.com,1751735679048,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679271,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,252250000439,252250000439,,8580a05f-d188-48b8-b70c-862a121796a7,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,l68zhxr00skg6xhc,2.55.1,api-js.mixpanel.com,1751735679048,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679261,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,241298000684,441298000683,,066a6f72-da3c-44eb-b316-0ef33ec8d3b1,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,1rihio9xa5gnwv5j,2.55.1,api-js.mixpanel.com,1751735679048,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679282,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,60fq6egh0woioryw,2.55.1,api-js.mixpanel.com,1751735679048,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679282,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,247318000251,147318000027,,fc07e535-67eb-444d-a5f7-318ec77bbb19,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,7czdoq8g3dq53q97,2.55.1,api-js.mixpanel.com,1751735679048,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679264,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,ss0cruvdc7om72t5,2.55.1,api-js.mixpanel.com,1751735679048,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679267,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,247318000251,147318000027,,fc07e535-67eb-444d-a5f7-318ec77bbb19,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,uhru4ap1torgfsca,2.55.1,api-js.mixpanel.com,1751735679048,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679266,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,247318000251,147318000027,,fc07e535-67eb-444d-a5f7-318ec77bbb19,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,zs9ryut1evp43wi4,2.55.1,api-js.mixpanel.com,1751735679048,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679282,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,0nlpyreopfm8qsja,2.55.1,api-js.mixpanel.com,1751735679049,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679264,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,254720001294,254720001731,,ccb7979d-3f58-4cc1-a55b-004e7335ae51,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,45fnchryrr9njwge,2.55.1,api-js.mixpanel.com,1751735679049,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679282,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,295105000987,295105000987,,71e3d2c9-5606-449e-8ddf-2d07621b3f6d,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,7wn0b7vf4y01imxg,2.55.1,api-js.mixpanel.com,1751735679049,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679281,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,219450000282,219450000282,,d5018d59-efaa-431e-b44b-5a40fc3b65d5,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,auvhbmwh4un5r3jg,2.55.1,api-js.mixpanel.com,1751735679049,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679266,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,325754005471,325754005471,,7ff5f27b-63ad-478a-8d30-8d593404f822,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,by8thf5osqko6le1,2.55.1,api-js.mixpanel.com,1751735679049,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679281,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,215293000103,215293000111,,f8429deb-9030-4333-b716-9069af165522,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,h01fkjdo8vbaxhbz,2.55.1,api-js.mixpanel.com,1751735679049,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679252,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,266572000401,166572000015,,f090badb-516d-45cf-aaac-e48eb7c97955,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:14:39,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,n8j8zjd3gyg7z2pv,2.55.1,api-js.mixpanel.com,1751735679049,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735679276,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,176497000077,176497000093,,09023aa7-63e9-48e3-8964-692ed27e8974,,,,,,,,,,,,,2025-07-05,mixpanel
menu_favorites,2025-07-05 10:14:44,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,v1v8gi59pipwlilx,2.55.1,api-js.mixpanel.com,1751735684158,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735684514,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
menu_favorites,2025-07-05 10:14:47,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,th4yf8flggth2dtr,2.55.1,api-js.mixpanel.com,1751735689260,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735689316,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
click_dashboard_menu,2025-07-05 10:14:58,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,stl8dqu07qpjlr1y,2.55.1,api-js.mixpanel.com,1751735699453,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735699543,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
menu_explore,2025-07-05 10:14:59,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/dashboard,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,n3jvxyto10oq98x8,2.55.1,api-js.mixpanel.com,1751735699453,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735699543,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
menu_favorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,g9bmhmcb58oxg5gm,2.55.1,api-js.mixpanel.com,1751735704608,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704701,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,ucemqw5o8f1d11vj,2.55.1,api-js.mixpanel.com,1751735704608,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704699,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,aajxw1o8m523zww2,2.55.1,api-js.mixpanel.com,1751735704608,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704703,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,247318000251,147318000027,,fc07e535-67eb-444d-a5f7-318ec77bbb19,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,qrjjfv74hbcpb0ic,2.55.1,api-js.mixpanel.com,1751735704608,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704698,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,za73hcb5ckn4c4g1,2.55.1,api-js.mixpanel.com,1751735704608,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704700,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,247318000251,147318000027,,fc07e535-67eb-444d-a5f7-318ec77bbb19,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,1eogxlubj5cg29i7,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704699,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,215476000137,215476000013,,c8849cc3-ec86-441f-8d9f-a43a6f46cfc9,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,60wa0we5i6tvxgyt,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704699,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,276616000549,276616000255,,fcdf117a-500c-4c5c-a373-8a3a535ff803,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,9mxrm1l5kny5m638,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704700,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,254874000207,254874000568,,2773aebc-03b9-49d1-a0ae-4ee469ff01b0,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,agj0kyjcrs4r1lvd,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704701,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,344001001745,344001001745,,7e3c9666-2845-43dd-84d1-47619e7940d4,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,efjn0j0qrnakrqee,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704699,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,215861000083,115861000011,,5eaf4452-0d89-4f7f-9feb-d8fdf76decd7,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,egm2hlrje1p83p0j,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704700,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,219318001903,219318000851,,b819be61-e67d-433f-85d2-d74c84ca59b1,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,ertvt49sofq6j20w,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704703,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,268190000152,268190001574,,d3b4926c-29aa-4761-90aa-dd568b47dc52,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,hom9k0dk92pgx675,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704698,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,227361002398,227361001995,,6007c485-707d-4066-88e9-d71021da9f90,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,lal5j62wq73r38ka,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704702,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,220614000333,220614000333,,1451c55b-ca35-475a-92e3-cc0a527232b5,,,,,,,,,,,,,2025-07-05,mixpanel
favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,zvqhblx605arbqia,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704699,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,268385000955,268385000050,,036547fa-910c-4f33-9b67-a204107b0731,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,fuujzsuv0etv34gk,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704705,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,247318000251,147318000027,,fc07e535-67eb-444d-a5f7-318ec77bbb19,,,,,,,,,,,,,2025-07-05,mixpanel
remove_favorite_school_from_listFavorites,2025-07-05 10:15:04,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,g19z6rrfmyiduli4,2.55.1,api-js.mixpanel.com,1751735704609,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735704707,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-05,mixpanel
